Image,1,2,3,4,5,6,7,8,9
easy_100_1111.jpg,0.30390874,0.178847965,0.126224867,0.096022359,0.077077377,0.065586478,0.056643246,0.049969856,0.045719112
easy_10_0001.jpg,0.30020586,0.169283212,0.122021486,0.096951546,0.081193934,0.069848008,0.060299539,0.053076374,0.047120041
easy_11_1111.jpg,0.308981131,0.179883801,0.12405147,0.093109456,0.076454783,0.064484758,0.056538084,0.0507309,0.045765618
easy_12_1110.jpg,0.306998019,0.177483403,0.123779036,0.095317888,0.077260816,0.065564568,0.057316894,0.050328045,0.045951331
easy_13_1010.jpg,0.292486484,0.178794681,0.130016836,0.100267268,0.079630381,0.066847624,0.057073718,0.050166973,0.044716034
easy_14_1111.jpg,0.283927981,0.147627104,0.11800445,0.10183881,0.089998639,0.078577957,0.068179608,0.060378763,0.051466687
easy_15_0011.jpg,0.298004045,0.172934587,0.125608455,0.098550266,0.080991198,0.067921918,0.059284079,0.051049099,0.045656353
easy_16_1111.jpg,0.307888521,0.183592209,0.126205229,0.093820334,0.075042374,0.063905638,0.055575315,0.049323404,0.044646975
easy_17_0011.jpg,0.302238215,0.186501243,0.128410464,0.096405796,0.076152104,0.064098254,0.054306237,0.048304319,0.043583367
easy_18_0011.jpg,0.297130316,0.154104509,0.116206906,0.097380337,0.085854377,0.075178487,0.066199961,0.057293663,0.050651443
easy_19_0111.jpg,0.30933283,0.171239404,0.12023405,0.095064778,0.078914101,0.067725597,0.058437499,0.051988898,0.047062844
easy_1_1110.jpg,0.291095595,0.173809398,0.127049397,0.100260333,0.08239818,0.068986978,0.059026514,0.051838866,0.045534739
easy_20_1111.jpg,0.316102811,0.153043932,0.108269762,0.090948489,0.080464049,0.073204949,0.065834727,0.059042343,0.053088937
easy_21_0011.jpg,0.279463861,0.186312019,0.136046256,0.105221627,0.082821396,0.066881167,0.055467107,0.047006588,0.040779979
easy_22_1010.jpg,0.293990981,0.181476429,0.129160427,0.099011139,0.079609012,0.066491808,0.056797691,0.049056845,0.044405669
easy_23_1100.jpg,0.290425742,0.176723264,0.129022847,0.100918833,0.082097618,0.068561013,0.057919553,0.049620325,0.044710805
easy_24_0011.jpg,0.293894582,0.159182018,0.121524951,0.099308532,0.085379168,0.072199889,0.06349612,0.055539659,0.049475079
easy_25_0110.jpg,0.296492227,0.192556576,0.134109443,0.098089827,0.07544837,0.062473084,0.052679105,0.046477641,0.041673729
easy_26_1100.jpg,0.318167041,0.180839624,0.11987252,0.09088661,0.073931853,0.06334555,0.056496406,0.0505753,0.045885096
easy_27_1000.jpg,0.262472945,0.188184008,0.143896266,0.110544317,0.086472234,0.06849041,0.055059611,0.045660274,0.039219936
easy_28_1100.jpg,0.296159222,0.187682168,0.133147727,0.098018622,0.078054798,0.063489682,0.053675872,0.04712407,0.042647839
easy_29_0011.jpg,0.321168329,0.153647418,0.107640423,0.089044274,0.080229577,0.072042715,0.064786494,0.058155331,0.05328544
easy_2_1111.jpg,0.295207586,0.181341565,0.12982499,0.09893505,0.079164155,0.065880758,0.055678576,0.049324439,0.044642882
easy_30_1001.jpg,0.289901203,0.16483379,0.123165965,0.101177007,0.083688696,0.072471826,0.062658801,0.054174566,0.047928145
easy_31_0011.jpg,0.321480362,0.148725157,0.106346155,0.089647356,0.080582611,0.072970781,0.065536745,0.059922326,0.054788508
easy_32_1100.jpg,0.256068457,0.171203134,0.138733382,0.112150805,0.091283148,0.074107825,0.061658355,0.051300929,0.043493964
easy_33_0010.jpg,0.303250612,0.143800891,0.109255673,0.097579473,0.086511669,0.076593983,0.068445924,0.060656234,0.05390554
easy_34_1100.jpg,0.315356848,0.173465163,0.119338408,0.091346889,0.076293771,0.066381555,0.058564604,0.052431647,0.046821116
easy_35_0110.jpg,0.279404574,0.186601249,0.140460738,0.106272087,0.081634921,0.065754673,0.053975063,0.045562643,0.040334052
easy_36_1111.jpg,0.323690285,0.186708817,0.122597456,0.087895817,0.070522775,0.060808427,0.053858099,0.048618963,0.045299361
easy_37_0010.jpg,0.324561574,0.1686339,0.113589328,0.088918582,0.074578936,0.066125712,0.059675372,0.053633386,0.050283209
easy_38_0010.jpg,0.311879441,0.177114798,0.122959954,0.093014725,0.077294592,0.064703479,0.056661396,0.050953573,0.045418041
easy_39_0011.jpg,0.328539322,0.140356092,0.102179946,0.088553546,0.080949987,0.073665905,0.067573612,0.061945255,0.056236335
easy_3_1100.jpg,0.296005623,0.180672082,0.128654613,0.098867639,0.079026325,0.065863606,0.056954183,0.049408817,0.044547111
easy_40_1111.jpg,0.310451543,0.156125856,0.111585539,0.092569854,0.081304901,0.072623526,0.065108927,0.05813049,0.052099365
easy_41_0001.jpg,0.309379246,0.182383034,0.125784661,0.093517363,0.075155126,0.064309513,0.054800497,0.049448549,0.045222011
easy_42_0001.jpg,0.299135325,0.18237919,0.128631524,0.098906931,0.077620699,0.0647506,0.055831555,0.049015849,0.043728328
easy_43_1100.jpg,0.291194946,0.176573383,0.129707369,0.101199919,0.081266096,0.0673916,0.057609442,0.050322136,0.044735109
easy_44_0011.jpg,0.28789748,0.178775855,0.129636113,0.102000044,0.082444178,0.067823125,0.057539484,0.049948318,0.043935403
easy_45_1010.jpg,0.297392657,0.181580519,0.130208782,0.098740085,0.07929267,0.064834905,0.055766853,0.048382392,0.043801136
easy_46_1100.jpg,0.301179478,0.178102555,0.127025187,0.096575485,0.078031703,0.066345286,0.057465164,0.050010419,0.045264723
easy_47_1110.jpg,0.292533922,0.176772756,0.129038083,0.100542301,0.080761666,0.067807017,0.058000044,0.050507295,0.044036916
easy_48_0011.jpg,0.298023549,0.177291645,0.126519012,0.097786285,0.079863754,0.067958926,0.057393218,0.050255877,0.044907734
easy_49_1000.jpg,0.304831154,0.186066671,0.128402896,0.095670077,0.074890113,0.063301233,0.05426852,0.048850559,0.043718777
easy_4_0011.jpg,0.272178433,0.170690101,0.133349818,0.106089189,0.087799674,0.072313458,0.061172496,0.052557004,0.043849828
easy_50_0110.jpg,0.291749894,0.167524635,0.123716868,0.100867043,0.084117913,0.071110877,0.061418106,0.052706003,0.046788662
easy_51_1110.jpg,0.283855057,0.157134397,0.121274046,0.102342962,0.088127271,0.075615907,0.065890406,0.056745989,0.049013965
easy_52_1100.jpg,0.292352611,0.169563237,0.124845124,0.09966219,0.08234111,0.070470544,0.060452932,0.052966113,0.047346138
easy_53_0001.jpg,0.294791826,0.187410916,0.133573205,0.099117847,0.077979523,0.06306489,0.054679577,0.046927747,0.042454468
easy_54_1010.jpg,0.318684922,0.182444693,0.122204098,0.091269588,0.073170732,0.061827337,0.05501074,0.049411294,0.045976596
easy_55_0011.jpg,0.302988708,0.182309496,0.127823101,0.095685324,0.077885342,0.064339461,0.055975748,0.049326457,0.043666363
easy_56_1110.jpg,0.301194008,0.177584425,0.125934816,0.09674023,0.078518963,0.065945483,0.057930793,0.050766188,0.045385094
easy_57_0010.jpg,0.323769866,0.172592442,0.115125521,0.088279659,0.075087296,0.065306224,0.058275298,0.053369483,0.04819421
easy_58_0011.jpg,0.322252842,0.16888258,0.112078162,0.088729123,0.075141955,0.066621848,0.060549154,0.055537653,0.050206683
easy_59_0010.jpg,0.307473436,0.18146201,0.123596786,0.09424043,0.076951718,0.064964656,0.056878807,0.049915529,0.044516627
easy_5_1100.jpg,0.306097951,0.179545676,0.125057312,0.095477596,0.076515457,0.065033692,0.056583536,0.05067315,0.04501563
easy_60_1111.jpg,0.290455936,0.171444765,0.126517957,0.100158081,0.082441289,0.070636577,0.060498804,0.052239117,0.045607475
easy_61_0111.jpg,0.299113766,0.179605501,0.126256425,0.098519239,0.078574802,0.065920267,0.056982914,0.050062509,0.044964578
easy_62_0001.jpg,0.279922211,0.174624253,0.131865537,0.104703431,0.084147798,0.069687457,0.05956105,0.051359911,0.044128351
easy_63_1110.jpg,0.311398646,0.176775298,0.121756554,0.092740961,0.076386515,0.06511487,0.057689368,0.052047988,0.046089801
easy_64_1111.jpg,0.29513803,0.171234342,0.123817567,0.099334087,0.082387619,0.069619427,0.059615454,0.05292021,0.045933264
easy_65_1111.jpg,0.278681876,0.158476078,0.123525555,0.104040382,0.089908491,0.076134968,0.064811677,0.05590528,0.048515693
easy_66_1101.jpg,0.291844361,0.181499437,0.13008182,0.100001389,0.081409143,0.066667593,0.056501868,0.048892161,0.043102227
easy_67_0101.jpg,0.31308767,0.17792918,0.121571232,0.092296108,0.075699647,0.064843733,0.056808078,0.051564897,0.046199458
easy_68_1100.jpg,0.292658262,0.173297365,0.126831545,0.100138356,0.081804846,0.068816643,0.058987281,0.051433286,0.046032416
easy_69_1011.jpg,0.309079796,0.180178929,0.123741387,0.093937542,0.076647588,0.064547677,0.056409758,0.050236164,0.04522116
easy_6_1110.jpg,0.290315053,0.178782575,0.12981608,0.100922376,0.081055176,0.067691838,0.057231761,0.050316719,0.043868423
easy_70_0011.jpg,0.293806313,0.172285799,0.127202158,0.099783014,0.08142394,0.068457565,0.059661435,0.051445972,0.045933804
easy_71_1100.jpg,0.300560392,0.166647209,0.121212627,0.095772596,0.081415324,0.07059942,0.061834951,0.054085082,0.0478724
easy_72_1111.jpg,0.299840249,0.178898968,0.126072763,0.096981399,0.078644755,0.066459222,0.05721033,0.050703599,0.045188715
easy_73_1110.jpg,0.325770818,0.181272492,0.117300504,0.088049021,0.07203935,0.062604733,0.055765677,0.050874682,0.046322722
easy_74_0010.jpg,0.282632914,0.161163603,0.125475412,0.103772458,0.087306328,0.074073971,0.063255832,0.055176955,0.047142528
easy_75_1100.jpg,0.302333788,0.181026267,0.128579248,0.096585873,0.076890802,0.06462862,0.056259326,0.049696155,0.043999922
easy_76_1111.jpg,0.311931551,0.174472921,0.120618794,0.092302306,0.077260387,0.065883772,0.058300288,0.051895037,0.047334943
easy_77_0111.jpg,0.321804883,0.173032316,0.116470683,0.08916909,0.074982152,0.065142689,0.057914489,0.052980868,0.048502829
easy_78_1111.jpg,0.315718835,0.175253005,0.118749896,0.091432001,0.075548664,0.065383996,0.05821482,0.051531925,0.048166858
easy_79_0001.jpg,0.311594867,0.176739675,0.121598675,0.093048527,0.076401453,0.065026416,0.056902977,0.051922751,0.046764659
easy_7_1100.jpg,0.308380605,0.172159656,0.120094785,0.094004011,0.078363993,0.067599327,0.058879252,0.053006606,0.047511765
easy_80_0001.jpg,0.301987859,0.173067359,0.123016656,0.09633406,0.080503424,0.068276217,0.058402212,0.051914929,0.046497284
easy_81_1111.jpg,0.274686706,0.167079201,0.128846999,0.106386588,0.088726409,0.074378556,0.062286201,0.052352002,0.045257338
easy_82_0001.jpg,0.311238809,0.183503854,0.124475517,0.092303503,0.075139353,0.063076932,0.055563274,0.049978048,0.044720711
easy_83_1110.jpg,0.30386791,0.179770848,0.125147248,0.095475307,0.077199836,0.065903383,0.056598951,0.050750689,0.045285829
easy_84_0011.jpg,0.30302643,0.177181741,0.124988886,0.095836019,0.078050326,0.066908218,0.058416876,0.050817458,0.044774046
easy_85_1111.jpg,0.306980259,0.182801882,0.125214608,0.094019302,0.076525595,0.064626984,0.055742614,0.049347424,0.044741331
easy_86_0011.jpg,0.297553061,0.177523276,0.127300865,0.098502719,0.07999022,0.066545528,0.057535168,0.050039037,0.045010127
easy_87_0110.jpg,0.287012933,0.181921736,0.13389362,0.101923958,0.080842374,0.066209177,0.056696348,0.048742134,0.04275772
easy_88_0011.jpg,0.295921145,0.176919829,0.128377515,0.09901543,0.080207471,0.06741417,0.057218422,0.050403663,0.044522356
easy_89_0010.jpg,0.301783089,0.182346387,0.127255954,0.096334622,0.077278323,0.064899231,0.055721197,0.050063771,0.044317427
easy_8_0010.jpg,0.320918513,0.170835035,0.115478105,0.089953969,0.075430657,0.066374423,0.058976645,0.053417895,0.048614757
easy_90_1111.jpg,0.314098414,0.17639899,0.121459279,0.092602731,0.076201407,0.064071319,0.05728236,0.050888011,0.046997491
easy_91_1000.jpg,0.313094566,0.17306105,0.119295427,0.091284277,0.07692436,0.066110649,0.059440666,0.052887408,0.047901596
easy_92_0011.jpg,0.299514345,0.179534126,0.126853853,0.097331118,0.07886899,0.06574407,0.057214539,0.049832466,0.045106494
easy_93_1010.jpg,0.316053526,0.170810913,0.117029699,0.091811421,0.076249316,0.067523758,0.058414843,0.054239576,0.047866947
easy_94_0001.jpg,0.316273991,0.181176556,0.120653772,0.091071771,0.074730258,0.063632145,0.056285272,0.050060992,0.046115244
easy_95_0101.jpg,0.294066335,0.172373272,0.123884955,0.098123974,0.082083436,0.070848948,0.060172851,0.052477616,0.045968613
easy_96_0011.jpg,0.30761684,0.172797714,0.120419779,0.094189123,0.07797492,0.067374822,0.059879158,0.052758694,0.04698895
easy_97_1111.jpg,0.279404574,0.145536528,0.118629565,0.103977285,0.091044718,0.079487365,0.069216323,0.060317716,0.052385927
easy_98_0001.jpg,0.290766547,0.15795995,0.120368827,0.101135707,0.086086478,0.073973752,0.063989087,0.056282504,0.049437147
easy_99_0101.jpg,0.306067538,0.165451528,0.118951988,0.0949698,0.0802575,0.070303836,0.061361937,0.054613125,0.048022748
easy_9_1010.jpg,0.281125067,0.166734733,0.128323096,0.103405261,0.087030446,0.07229478,0.061590307,0.05260833,0.046887979
hard_100_1111.jpg,0.310791283,0.174043897,0.120965635,0.093392729,0.077333081,0.066603491,0.058147096,0.052080612,0.046642175
hard_10_1111.jpg,0.308368305,0.171029154,0.11905728,0.094505433,0.078780467,0.067416136,0.059945527,0.052991857,0.047905839
hard_11_1100.jpg,0.297011521,0.173585702,0.126251219,0.098488953,0.080380832,0.06786517,0.058975021,0.051907354,0.045534228
hard_12_1101.jpg,0.309312355,0.178774877,0.122609527,0.093948859,0.077034229,0.064857475,0.056946197,0.050780013,0.045736469
hard_13_1111.jpg,0.298751705,0.176561619,0.125254563,0.099060653,0.080023671,0.067474044,0.056974809,0.050512459,0.045386477
hard_14_1111.jpg,0.299463487,0.177554825,0.126262444,0.097414126,0.079171031,0.066887644,0.057663295,0.050581106,0.045002042
hard_15_1111.jpg,0.292630648,0.164359227,0.122308218,0.098900213,0.08426882,0.072211751,0.062292539,0.055033833,0.047994751
hard_16_1111.jpg,0.307995566,0.179439735,0.122963185,0.095236111,0.077049595,0.06483079,0.05649322,0.050044869,0.04594693
hard_17_1010.jpg,0.305083851,0.166505906,0.118903007,0.095322546,0.080576072,0.069615591,0.061115173,0.05420754,0.048670316
hard_18_1111.jpg,0.347944208,0.170366378,0.104304926,0.079945442,0.069119931,0.063086312,0.059238909,0.055116492,0.050877403
hard_19_1111.jpg,0.289084611,0.172104622,0.126602056,0.100949696,0.083048369,0.070170756,0.06037632,0.051913571,0.045749999
hard_1_1111.jpg,0.305719883,0.179618489,0.12450644,0.096133487,0.076816205,0.064895731,0.056665324,0.050327188,0.045317254
hard_20_1111.jpg,0.303384024,0.183760909,0.128998019,0.097425097,0.076752515,0.062076094,0.055190791,0.048719495,0.043693057
hard_21_1101.jpg,0.315835248,0.176947208,0.119137396,0.091325888,0.075615402,0.064814789,0.057709781,0.051730126,0.046884161
hard_22_1111.jpg,0.305044623,0.180901786,0.127293642,0.095357703,0.076169466,0.064858242,0.055597542,0.049846072,0.044930927
hard_23_1110.jpg,0.31199111,0.170517397,0.117930412,0.093078686,0.077260921,0.067676922,0.059462463,0.054020418,0.048061671
hard_24_1100.jpg,0.284343441,0.158929837,0.123435525,0.102760144,0.086738252,0.075130923,0.064532081,0.055605718,0.04852408
hard_25_1111.jpg,0.286587416,0.170672282,0.127355516,0.102702297,0.083755379,0.071359316,0.060182857,0.051762313,0.045622623
hard_26_0011.jpg,0.318579177,0.180162056,0.120169169,0.089616979,0.074495104,0.064088742,0.056161011,0.050784159,0.045943603
hard_27_1111.jpg,0.28826296,0.164600251,0.122526482,0.100946486,0.08635332,0.072674136,0.062370299,0.05476674,0.047499326
hard_28_1111.jpg,0.311885577,0.169507684,0.117752349,0.093535378,0.077795597,0.06798707,0.059684982,0.053481346,0.048370017
hard_29_1111.jpg,0.305821493,0.17795367,0.12361436,0.094776381,0.078598774,0.065335526,0.057578721,0.050774847,0.045546227
hard_2_1111.jpg,0.294879524,0.181037764,0.129841338,0.100034172,0.078900505,0.06574579,0.056427752,0.049237804,0.043895351
hard_30_1101.jpg,0.307909714,0.171286364,0.120449316,0.095048856,0.079030447,0.067336231,0.05902689,0.05283796,0.047074223
hard_31_0011.jpg,0.292901595,0.179210424,0.129952214,0.100072234,0.080535645,0.067052842,0.056184364,0.049838862,0.04425182
hard_32_1111.jpg,0.299268998,0.179788673,0.126454155,0.09897004,0.078468091,0.065745714,0.056707519,0.049744802,0.044852008
hard_33_1011.jpg,0.283632967,0.163892766,0.123955269,0.102070833,0.086839866,0.073424493,0.063651428,0.055182366,0.047350012
hard_34_1111.jpg,0.309559075,0.180871846,0.123454594,0.093917862,0.075821785,0.064314436,0.056483548,0.049633604,0.04594325
hard_35_1111.jpg,0.302639699,0.167566396,0.12018469,0.095466701,0.08054751,0.069255959,0.061575369,0.054400703,0.048362975
hard_36_1101.jpg,0.3007068,0.180542436,0.12812698,0.096282076,0.078331463,0.064906705,0.056941311,0.049714946,0.044447284
hard_37_1111.jpg,0.291853745,0.179081463,0.130259502,0.100730718,0.081431985,0.067003779,0.056715381,0.048938653,0.043984774
hard_38_1110.jpg,0.317454365,0.151516919,0.108430354,0.090706803,0.081433885,0.072949916,0.065021543,0.059382231,0.053103983
hard_39_1111.jpg,0.304937757,0.185723019,0.127964877,0.09515394,0.075789152,0.06314327,0.054604313,0.048560631,0.044123041
hard_3_1111.jpg,0.295837686,0.180858689,0.129775743,0.098531994,0.078634454,0.066529794,0.056311537,0.049657725,0.043862379
hard_40_1111.jpg,0.286956618,0.178722056,0.131928585,0.101469207,0.081820506,0.067861926,0.058101478,0.049494057,0.043645568
hard_41_1111.jpg,0.30394663,0.178092925,0.123883724,0.096206745,0.078054582,0.065481714,0.05737673,0.0511417,0.04581525
hard_42_1111.jpg,0.356267172,0.155318741,0.09382631,0.078416393,0.072526899,0.067343032,0.062953692,0.05818098,0.055166781
hard_43_1111.jpg,0.311880996,0.177150606,0.122164112,0.093316141,0.076550915,0.06511288,0.057323566,0.050795883,0.045704901
hard_44_1111.jpg,0.306284301,0.175315743,0.122287524,0.095066205,0.078015367,0.067069596,0.057949509,0.051627694,0.046384061
hard_45_1111.jpg,0.275797019,0.172083848,0.132654507,0.105613514,0.086960146,0.071148957,0.060813758,0.051095337,0.043832914
hard_46_0011.jpg,0.277512919,0.173087181,0.133916764,0.104964716,0.085572595,0.069967217,0.059421015,0.05074179,0.044815803
hard_47_1100.jpg,0.310993775,0.179724322,0.122459982,0.092643953,0.076233882,0.064945531,0.055985994,0.050864273,0.046148288
hard_48_0011.jpg,0.288644699,0.18538842,0.134546566,0.10091687,0.079731607,0.065906313,0.054609358,0.047274394,0.042981774
hard_49_0010.jpg,0.296745799,0.197488775,0.137606139,0.097703832,0.07452265,0.059482529,0.051252556,0.044475749,0.04072197
hard_4_1111.jpg,0.312375987,0.17196992,0.118713213,0.092401665,0.077258908,0.067315655,0.059289911,0.052948238,0.047726502
hard_50_1101.jpg,0.291156754,0.163982475,0.12354041,0.100061954,0.084615235,0.072049496,0.062706454,0.054324664,0.047562558
hard_51_1111.jpg,0.292107581,0.162687906,0.122204843,0.100438113,0.084344345,0.072837287,0.062205343,0.055157201,0.04801738
hard_52_1111.jpg,0.307011402,0.180161032,0.124391545,0.0945578,0.076790358,0.064735169,0.056391834,0.050473984,0.045486875
hard_53_1100.jpg,0.286808482,0.165403069,0.125378176,0.103275168,0.085820014,0.071431945,0.06104442,0.054112921,0.046725804
hard_54_0001.jpg,0.303221576,0.178100726,0.124645782,0.095602698,0.078500228,0.065795615,0.057638881,0.051062931,0.045431562
hard_55_0011.jpg,0.325975415,0.171739704,0.112896729,0.087458851,0.073521772,0.065901799,0.05956247,0.054098201,0.048845059
hard_56_0100.jpg,0.306708652,0.171287701,0.119376105,0.094056764,0.079462707,0.067956443,0.060082712,0.053148381,0.047920535
hard_57_0110.jpg,0.307329827,0.181077094,0.124677353,0.094156088,0.077190877,0.065015712,0.055316146,0.049920397,0.045316507
hard_58_0001.jpg,0.30365234,0.144435092,0.110978689,0.097568903,0.086251011,0.076394387,0.067643439,0.060175964,0.052900175
hard_59_1110.jpg,0.317332385,0.172970885,0.117664225,0.090930819,0.075809034,0.065848276,0.058427734,0.053225018,0.047791625
hard_5_1111.jpg,0.304812923,0.180577706,0.125271599,0.09504704,0.076939534,0.064708563,0.057273288,0.050238118,0.045131229
hard_60_1111.jpg,0.2779718,0.172849899,0.13354171,0.104696812,0.085198305,0.071053692,0.059545739,0.050618879,0.044523165
hard_61_0011.jpg,0.349189946,0.176556215,0.105912616,0.07815521,0.067751739,0.061473543,0.057212147,0.05296742,0.050781163
hard_62_1010.jpg,0.307144286,0.179429613,0.123268944,0.094763487,0.077152844,0.065510592,0.057080379,0.050464579,0.045185276
hard_63_1101.jpg,0.335174222,0.137458295,0.097707871,0.086762545,0.080175903,0.074264316,0.068649975,0.062782835,0.057024038
hard_64_0010.jpg,0.287028343,0.169079938,0.127663535,0.102349189,0.08534146,0.070228418,0.06013824,0.052203893,0.045966985
hard_65_0101.jpg,0.290974202,0.171775766,0.128994349,0.100870686,0.082579054,0.069032577,0.058919949,0.05150217,0.045351247
hard_66_1111.jpg,0.295099913,0.186237191,0.132496277,0.099763275,0.078005179,0.064232368,0.054371624,0.047108738,0.042685434
hard_67_0001.jpg,0.289491962,0.173998566,0.128198503,0.101396367,0.081609406,0.069182128,0.059266421,0.050789867,0.046066779
hard_68_1100.jpg,0.294686688,0.171717901,0.12427732,0.099684674,0.082026421,0.068957757,0.060117518,0.052199642,0.046332079
hard_69_0011.jpg,0.279829857,0.177494145,0.13389992,0.105619657,0.084871351,0.068454407,0.057908,0.049284172,0.042638491
hard_6_1110.jpg,0.299650861,0.159408687,0.118276431,0.097486532,0.083192955,0.073435962,0.063106337,0.055917852,0.049524381
hard_70_1100.jpg,0.304086886,0.163547713,0.117513955,0.096445727,0.081190095,0.070571197,0.062490271,0.054729024,0.049425134
hard_71_1100.jpg,0.325261564,0.18435481,0.118992372,0.087029498,0.071178669,0.062116686,0.055027719,0.050331383,0.045707299
hard_72_1100.jpg,0.308695966,0.175289097,0.122079163,0.094655946,0.07769356,0.065996321,0.057955512,0.051865168,0.045769267
hard_73_0011.jpg,0.278571885,0.180650825,0.13637437,0.104649903,0.083015922,0.068416388,0.057170163,0.048838288,0.042312255
hard_74_0011.jpg,0.308977662,0.166996023,0.117734364,0.096166407,0.078584075,0.068947978,0.060787731,0.05366419,0.04814157
hard_75_0011.jpg,0.269804449,0.163583428,0.130871187,0.1072517,0.089596813,0.075306217,0.063440911,0.053695302,0.046449993
hard_76_1100.jpg,0.279754373,0.163860066,0.127349688,0.104975679,0.087657724,0.07358532,0.062727877,0.053764368,0.046324906
hard_77_1100.jpg,0.334060213,0.197291006,0.121346386,0.083550471,0.065405321,0.056466085,0.050682527,0.047060163,0.044137828
hard_78_1101.jpg,0.310434522,0.169801358,0.118037261,0.093468281,0.078172764,0.068146197,0.060020453,0.053617679,0.048301486
hard_79_1110.jpg,0.293845397,0.161441235,0.120290093,0.099575535,0.084590004,0.072406441,0.063472385,0.055183226,0.049195685
hard_7_1111.jpg,0.285889714,0.173316923,0.12897015,0.10336282,0.083337038,0.069787407,0.059077169,0.050911829,0.045346951
hard_80_0100.jpg,0.293524916,0.164662216,0.12157,0.09951132,0.084523085,0.071882406,0.062628317,0.054268799,0.047428941
hard_81_1101.jpg,0.303709613,0.162212871,0.118306798,0.095297525,0.08139968,0.071095817,0.062718196,0.056072247,0.049187254
hard_82_0011.jpg,0.283996163,0.173391345,0.128141898,0.102953891,0.084891366,0.070443014,0.059722821,0.051877285,0.044582215
hard_83_1111.jpg,0.279666555,0.165343581,0.127044064,0.104835682,0.087006693,0.07338748,0.062857477,0.053217254,0.046641215
hard_84_0011.jpg,0.294687386,0.187432102,0.133575241,0.099200649,0.07755677,0.062803369,0.053779066,0.047997177,0.04296824
hard_85_1111.jpg,0.349628593,0.186759338,0.110277736,0.079037285,0.064344884,0.057219528,0.053766577,0.050471968,0.048494091
hard_86_1100.jpg,0.331631363,0.168078339,0.111099382,0.085419821,0.072999514,0.066157372,0.05990416,0.05479825,0.049911799
hard_87_1111.jpg,0.25222129,0.165031145,0.134702689,0.115173675,0.093619244,0.078418897,0.063396365,0.053177598,0.044259098
hard_88_1111.jpg,0.30512096,0.183408213,0.128033719,0.095848163,0.076218419,0.063340307,0.054935498,0.048789569,0.044305152
hard_89_1110.jpg,0.277225357,0.174144489,0.133206087,0.106045325,0.084821813,0.070557968,0.059516963,0.050729168,0.04375283
hard_8_1000.jpg,0.277364456,0.170693085,0.130615964,0.104890598,0.086710598,0.072572759,0.061018569,0.051397949,0.044736023
hard_90_1100.jpg,0.292887285,0.160903542,0.120932545,0.100308089,0.08496476,0.073110698,0.06302905,0.055205981,0.048658049
hard_91_1100.jpg,0.308101321,0.147633388,0.107951862,0.094086664,0.085185823,0.075809938,0.067973086,0.060075118,0.053182801
hard_92_1001.jpg,0.292805707,0.165647086,0.122952505,0.098977086,0.083852847,0.072004045,0.062255523,0.054104436,0.047400765
hard_93_1111.jpg,0.309122781,0.15765334,0.113315943,0.093378004,0.081307453,0.072223287,0.064464243,0.057335811,0.051199138
hard_94_1111.jpg,0.306351007,0.171453271,0.120348905,0.093850242,0.079101275,0.067787988,0.059927061,0.053247497,0.047932754
hard_95_0001.jpg,0.277741661,0.169819917,0.131564179,0.106538203,0.086407406,0.07178299,0.060361832,0.05102432,0.044759492
hard_96_1110.jpg,0.311842603,0.162456359,0.114659543,0.092107897,0.080269185,0.070162223,0.062053859,0.055955214,0.050493117
hard_97_1001.jpg,0.297002937,0.178304007,0.128006579,0.098755553,0.080265282,0.06635104,0.056954481,0.050152951,0.044207169
hard_98_1101.jpg,0.278810812,0.171449368,0.131476373,0.104708245,0.086435908,0.070419483,0.060248428,0.051644288,0.044807094
hard_99_1111.jpg,0.30259619,0.181030363,0.127208873,0.096512481,0.076838227,0.064813065,0.056080375,0.049717709,0.045202716
hard_9_1111.jpg,0.314975531,0.171559024,0.119809252,0.091725094,0.076688148,0.066522717,0.058466515,0.052786323,0.047467396
,,,,,,,,,
Mean value,0.3010,0.1732,0.1237,0.0969,0.0799,0.0679,0.0590,0.0520,0.0464
